wev,wev<dem><d3><pl><obl>,wev<dem><d3><pl><obl>,CORRECT
qati,qati<post><com>,qat<v><pst><f>><3sg>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
pi,pi<prep><up>,pi<prep>/pi<v><prs>,FAIL
gax̌t-i,gax̌t<n>><3sg>,gax̌t<n>><3sg>,CORRECT
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
ačaθ,ačaθ<n>,ač<pro>><int>/ačaθ<pro>/ačaϑ<pro>,FAIL
as,as<prep><el>,as<prep>,FAIL
wev,wev<dem><d3><pl><obl>,wev<dem><d3><pl><obl>,CORRECT
gāp,gāp<n>,gāp<n>,CORRECT
nax̌tūyd,nax̌tūy<v>><pst>,nax̌tūyd<v><pst>/nax̌tūyd<v><pst><m>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
nān,nān<n>,nān<n>,CORRECT
yik,yik<prt><emph>,yik<n>,FAIL
di-yi,di<dem><d2><m><sg><obl>><3sg>,di<dem><d2><m><sg><obl>><3sg>/di<pro>><3sg>/di<v><imp>><3sg>/di<v><prs>><2sg>/di<v><prs>><3sg>,CORRECT
fukaθ,fukaθ<pro>,fuk<pro>><int>/fukaθ<pro>/fukaϑ<pro>,CORRECT
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
ba,ba<prep><all>,ba<prep>,FAIL
yoδ,yoδ<n>,yoð<n>/yoδ<n>,CORRECT
anǰūvd,anǰūv<v>><pst>,anǰūvd<v><pst>/anǰūvd<v><pst>,FAIL
ɣullā,ɣullā<n>,ɣullā<adj>/ɣullā<n>,CORRECT
sut,su<v><m>><pst>,sut<v><pst>,FAIL
at,at<cnj><coord2>,at<conj><coord2>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
sol,sol<n>,sol<n>,CORRECT
barobar,barobar<n>,<with><adj>>robar<n>/barobar<adj>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
farosat,farosat<n>,farosat<n>,CORRECT
at,at<cnj><coord2>,at<conj><coord2>,FAIL
žīwǰgi,žīwǰ<n>><subst>,žīwǰgi<n>/žīwǰgi<n>,FAIL
as,as<prep><el>,as<prep>,FAIL
tarafi,taraf<n>><ez>,taraf<n>><3sg>,FAIL
xuδoy,xuδoy<n><god>,xuðoy<n>/xuδoy<n>,FAIL
at,at<cnj><coord2>,at<conj><coord2>,FAIL
mardum,mardum<n>,mard<adj>><1sg>/mard<n>><1sg>/mardum<n>,CORRECT
purrā,purrā<n>,pur<adj>>рā<n>/purrā<adj>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
yi,yi<prt><indef>,yi<adj>/yi<pro>,FAIL
meθ,meθ<n>,meθ<n>/meϑ<n>,CORRECT
nům,nům<n>,nům<n>,CORRECT
mardum,mardum<n>,mard<adj>><1sg>/mard<n>><1sg>/mardum<n>,CORRECT
ʒuv,ʒuv<n>,ʒuv<adj>/ӡuv<adj>,FAIL
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
xuδoy,xuδoy<n><god>,xuðoy<n>/xuδoy<n>,FAIL
kalům,kalům<n>,kalům<n>,CORRECT
as,as<prep><el>,as<prep>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
ɣêv-and,ɣêv<n>><loc>,ɣêv<n>><loc>,CORRECT
x̌īnt,x̌īn<v>><prs><3sg>,x̌īn<adj>><2sg>,FAIL
δiyůn,δiyůn<num>,ðiyůn<n>/δiyůn<n>,FAIL
kax̌tīn-i,kax̌tīn<n>><3sg>,kax̌tīn<n>><3sg>,CORRECT
wīnt,wīn<v>><pst>,wīnt<v><inf>/wīnt<v><pst>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
firīpt,firīp<v>><pst>,firīpt<v><inf>/firīpt<v><pst>,FAIL
as,as<prep><el>,as<prep>,FAIL
kax̌tīnen-and,kax̌tīn<n>><pl>><loc>,kax̌tīn<n>><pl>><loc>,CORRECT
nax̌toyd,nax̌toy<v><f/pl>><pst>,nax̌toyd<v><pst><f>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
tūren-en,tūr<n>><pl>><3pl>,tūr<n>><3pl>><3pl>/tūr<n>><pl>><3pl>,CORRECT
zinod,zino<v>><pst>,zinod<v><pst>,FAIL
ded,de<v>><pst>,ded<v><inf>/ded<v><pst>,FAIL
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,FAIL
yi,yi<num>,yi<adj>/yi<pro>,FAIL
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
yā,yā<dem><d3><f><sg>,yā<dem><d3><f><sg><nom>/yā<n>,FAIL
vad,va<v><f/pl>><pst>,vad<v><pst><f>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
xoyix̌-i,xoyix̌<n>><3sg>,xoyix̌<n>><3sg>,CORRECT
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
důndikaθ,důnd<pro>><dim>><adv>,důnd<pro>><dim>><int>/důndik<adj>><int>,FAIL
as,as<prep><el>,as<prep>,FAIL
zīmbā,zīmbā<n>,zīmbā<n>,CORRECT
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
xubaθ,xubaθ<pro>,xub<n>><int>/xubaθ<n>/xubaϑ<n>/xubaθ<pro><self>/xubaϑ<pro><self>,FAIL
ar,ar<prep><down>,ar<n>/ar<prep>/ar<pro>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
nūst,nūs<v><m>><pst>,nūst<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
odamen-ard-i,odam<n>><pl>><dat>><3sg>,odam<n>><pl>><dat>><3sg>,CORRECT
tālīm,tālīm<n>,tālīm<n>,CORRECT
δêd,δê<v>><inf>,ðêd<n>/δêd<n>/ðêd<v><inf>/δêd<v><inf>/ðêd<v><pst>/δêd<v><pst>,FAIL
dawům,dawům<n>,dawům<n>,CORRECT
to-yi,to<cnj><lim1>><3sg>,to<n>><3sg>,FAIL
tayor,tayor<n>,tayor<adj>/tayor<n>,CORRECT
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
gāx̌t,gāx̌<v>><pst>,gāx̌t<v><inf>/gāx̌t<v><pst>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
awʒi,awʒi<n>,awʒi<n>/awӡi<n>,CORRECT
sa,sa<v>,sa<v><imp>,FAIL
tūr,tūr<n>,tūr<n>,CORRECT
pitet,pit<v>><prs><2pl>,pi<v><prs>><2sg>><2pl>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
wi-rd-i,wi<dem><d3><m><sg><obl>><dat>><3sg>,wi<dem><d3><m><sg>><dat>><3sg>,FAIL
lůd,lů<v>><pst>,lůd<v><imp>,FAIL
wistoδ,wistoδ<n>,wistoð<n>/wistoδ<n>,CORRECT
māš-ām,māš<pers><prn><1pl>><1pl>,māš<pers><1pl><nom>><1pl>/māš<pers><1pl><obl>><1pl>,FAIL
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
cůnd,cůnd<pro>,cůnd<pro>,CORRECT
ca,ca<cnj><subd>,ca<conj><subd>/ca<n>/ca<pro>,FAIL
yi,yi<prt><indef>,yi<adj>/yi<pro>,FAIL
čīzaθ-ām,čīz<n>><int>><1pl>,čīz<pro>><int>><1pl>/čīz<n>><int>><1pl>/čīz<pro>><int>><1pl>,CORRECT
anǰūvd,anǰūv<v>><pst>,anǰūvd<v><pst>/anǰūvd<v><pst>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
gāp,gāp<n>,gāp<n>,CORRECT
gārδenum,gārδen<v>><prs><1sg>,gārð<v><prs>><3pl>><1sg>/gārδ<v><prs>><3pl>><1sg>,FAIL
yima,yima<dem><d1><loc>,yima<n>,FAIL
pitêwum,pitêw<v>><prs><1sg>,pitêw<v><imp>><1sg>/pitêw<v><prs>><1sg>,FAIL
tūr,tūr<n>,tūr<n>,CORRECT
tūr,tūr<n>,tūr<n>,CORRECT
pitêwd,pitêw<v>><pst>,pitêwd<v><inf>/pitêwd<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
yik,yik<prt><emph>,yik<n>,FAIL
dis,dis<pro>,dis<pro>,CORRECT
lap,lap<prt>,lap<adj>,FAIL
moyi-yen,moyi<n>><3pl>,mo<n>><3sg>><3pl>/mo<pro>><3sg>><3pl>/moyi<n>><3pl>/moyi<n>><pl>,CORRECT
anǰūvd,anǰūv<v>><pst>,anǰūvd<v><pst>/anǰūvd<v><pst>,FAIL
tūr,tūr<n>,tūr<n>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
amrogůn,amro<n>><pl>,amrogůn<n>,FAIL
daraw,daraw<prt><inch>,daraw<n>,FAIL
δust-weδd,δust<v>><lay_out>><inf>,ðust<adj>>wеδд<n>/δust<adj>>wеδд<n>,FAIL
sat,sa<v><f/pl>><pst>,sa<v><imp>><2sg>/sat<v><pst><f>,FAIL
yaden,yad<v>><prs><3pl>,yad<v><imp>><3pl>/yad<v><prs>><3pl>,FAIL
wev-ard,wev<dem><d3><pl><obl>><dat>,wev<dem><d3><pl>><dat>,FAIL
yordam,yordam<n>,yord<n>><1pl>/yordam<n>,CORRECT
kinen,kin<v>><prs><3pl>,kin<v><imp>><3pl>/kin<v><prs>><3pl>,FAIL
wev,wev<dem><d3><pl><obl>,wev<dem><d3><pl><obl>,CORRECT
amrogůnen,amro<n>><pl>><3pl>,amrogůn<n>><3pl>/amrogůn<n>><pl>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
kax̌tīn,kax̌tīn<n>,kax̌tīn<n>,CORRECT
qati,qati<post><com>,qat<v><pst><f>><3sg>,FAIL
yat,ya<v>><pst>,ya<v><imp>><2sg>/yat<v><inf>/yat<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
wāδ-en,wāδ<dem><d3><pl>><3pl>,wāð<dem><d3><pl><nom>><3pl>/wāδ<dem><d3><pl><nom>><3pl>,FAIL
kax̌tīnen,kax̌tīn<n>><pl>,kax̌tīn<n>><3pl>/kax̌tīn<n>><pl>,CORRECT
yik,yik<prt><emph>,yik<n>,FAIL
dis,dis<pro>,dis<pro>,CORRECT
lap,lap<prt>,lap<adj>,FAIL
moyi,moyi<n>,mo<n>><3sg>/mo<pro>><3sg>/moyi<n>,CORRECT
wīz,wīz<v>,wīz<n>,FAIL
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
wāδ,wāδ<dem><d3><pl>,wāð<dem><d3><pl><nom>/wāδ<dem><d3><pl><nom>,FAIL
kax̌tīnen-en,kax̌tīn<n>><pl>><3pl>,kax̌tīn<n>><3pl>><3pl>/kax̌tīn<n>><pl>><3pl>,CORRECT
daraw,daraw<prt><inch>,daraw<n>,FAIL
sat,sa<v><f/pl>><pst>,sa<v><imp>><2sg>/sat<v><pst><f>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
di-yi,di<dem><d2><m><sg><obl>><3sg>,di<dem><d2><m><sg><obl>><3sg>/di<pro>><3sg>/di<v><imp>><3sg>/di<v><prs>><2sg>/di<v><prs>><3sg>,CORRECT
wīnt,wīn<v>><pst>,wīnt<v><inf>/wīnt<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
δod,δo<v>><pst>,ðod<v><pst>/δod<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
lůd-i,lů<v>><pst>><3sg>,lůd<v><imp>><3sg>,FAIL
xudowand,xudowand<n><god>,xudowand<n>,FAIL
as,as<prep><el>,as<prep>,FAIL
mu,mu<pers><prn><1sg><obl>,mu<pers><1sg><obl>,FAIL
δar,δar<n>,ðar<adj>/δar<adj>/ðar<n>/δar<n>,CORRECT
sa,sa<v>,sa<v><imp>,FAIL
wuz-um,wuz<pers><prn><1sg>><1sg>,wuz<n>><1sg>/wuz<pers><1sg><nom>><1sg>/wuz<v><prs>><1sg>,FAIL
gināgor,gināgor<n>,gināgor<n>,CORRECT
odam,odam<n>,odam<n>,CORRECT
oxir,oxir<prt>,oxir<adj>/oxir<n>,FAIL
at,at<cnj><coord2>,at<conj><coord2>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
amrogůn,amro<n>><pl>,amrogůn<n>,FAIL
pacen,pac<n><pl>><3pl>,pacen<n>,FAIL
rafīqen,rafīq<n>><3pl>,rafīq<n>><3pl>/rafīq<n>><pl>/rafīqen<n>,CORRECT
fukaθ-en,fukaθ<pro>><3pl>,fuk<pro>><int>><3pl>/fukaθ<pro>><3pl>/fukaϑ<pro>><3pl>,CORRECT
as,as<prep><el>,as<prep>,FAIL
di,di<dem><d2><m><sg><obl>,di<conj><when>/di<dem><d2><m><sg><obl>/di<pro>/di<v><imp>/di<v><prs>,CORRECT
ǰinow,ǰinow<n>,ǰinow<adj>/ǰinow<adj>,FAIL
osepi,osepi<n>,osep<n>><3sg>/osepi<n>,CORRECT
sat,sa<v><f/pl>><pst>,sa<v><imp>><2sg>/sat<v><pst><f>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
lůd,lů<v>><pst>,lůd<v><imp>,FAIL
x̌oǰ,x̌oǰ<n>,x̌oǰ<n>/x̌oǰ<n>,CORRECT
δêr,δêr<v>,ðêr<v><prs>/δêr<v><prs>,FAIL
as,as<prep><el>,as<prep>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
moyi,moyi<n>,mo<n>><3sg>/mo<pro>><3sg>/moyi<n>,CORRECT
nay,nay<prt>,nay<n>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
odamen,odam<n>><pl>,odam<n>><3pl>/odam<n>><pl>,CORRECT
anǰāvi,anǰāv<v>><prs><2sg>,anǰāv<v><imp>><3sg>/anǰāv<v><imp>><3sg>/anǰāv<v><prs>><2sg>/anǰāv<v><prs>><2sg>/anǰāv<v><prs>><3sg>/anǰāv<v><prs>><3sg>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
kax̌tīnen-en,kax̌tīn<n>><pl>><3pl>,kax̌tīn<n>><3pl>><3pl>/kax̌tīn<n>><pl>><3pl>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
zīmbā,zīmbā<n>,zīmbā<n>,CORRECT
ziwost,ziwos<v>><pst>,ziwost<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
fuk,fuk<pro>,fuk<pro>,CORRECT
čīzaθ-en,čīz<pro>><int>><3pl>,čīz<pro>><int>><3pl>/čīz<n>><int>><3pl>/čīz<pro>><int>><3pl>,CORRECT
yamand,yam<dem><d1><sg>><loc>,yam<dem><d1><sg>><loc>/yam<n>><loc>/yam<pro>><loc>,CORRECT
lāk,lāk<v>,lāk<conj><let>/lāk<n>/lāk<v><prs>,FAIL
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
dām-ti-yen,dām<n>><sup>><3pl>,dām<n>><2sg>><3sg>><3pl>/dām<n>><sup>><3pl>/dām<v><prs>><2sg>><3sg>><3pl>,CORRECT
toyd,toy<v><f/pl>><pst>,toyd<v><pst><f>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
ar,ar<pro>,ar<n>/ar<prep>/ar<pro>,CORRECT
čīz,čīz<n>,čīz<pro>/čīz<n>/čīz<pro>,CORRECT
mardum-ard,mardum<n>><dat>,mardum<n>><dat>,CORRECT
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
forax̌,forax̌<n>,forax̌<n>,CORRECT
ca,ca<cnj><subd>,ca<conj><subd>/ca<n>/ca<pro>,FAIL
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
lůd-i,lů<v>><pst>><3sg>,lůd<v><imp>><3sg>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
gax̌t-i,gax̌t<n>><3sg>,gax̌t<n>><3sg>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
yi,yi<prt><indef>,yi<adj>/yi<pro>,FAIL
mīr-and,mīr<n>><loc>,mīr<n>><loc>,CORRECT
bašānd,bašānd<n>,bašānd<adj>,FAIL
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
vud,vu<v><m>><pst>,vud<v><pst>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
bemor,bemor<n>,<without><adj>>mor<n>/bemor<adj>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
či,či<prep><prosp>,či<n>/či<prep>/či<pro>,FAIL
mīd,mī<v>><inf>,mīd<v><inf>/mīd<v><pst>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
mīr,mīr<n>,mīr<adj>/mīr<n>,CORRECT
gāp-i,gāp<n>><3sg>,gāp<n>><3sg>,CORRECT
x̌ud,x̌u<v>><pst>,x̌ud<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
aqsaqolen-i,aqsaqol<n>><pl>><3sg>,aqsaqol<n>><3pl>><3sg>/aqsaqol<n>><pl>><3sg>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
xez,xez<post><apud>,xez<adj>,FAIL
rimod,rimo<v>><pst>,rimod<v><pst>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
ɣulům,ɣulům<n>,ɣulům<n>,CORRECT
as,as<prep><el>,as<prep>,FAIL
mīdow,mī<v>><inf>><purp>,mīd<v><inf>><purp>,FAIL
δīd,δī<v>><prs><3sg>,ðīd<n>/δīd<n>,FAIL
wāδ-en,wāδ<dem><d3><pl>><3pl>,wāð<dem><d3><pl><nom>><3pl>/wāδ<dem><d3><pl><nom>><3pl>,FAIL
yat,ya<v>><pst>,ya<v><imp>><2sg>/yat<v><inf>/yat<v><pst>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
xez,xez<post><apud>,xez<adj>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
xax̌-aθ,xax̌<n>><adv>,xax̌<adj>><int>/xax̌<n>><int>,FAIL
as,as<prep><el>,as<prep>,FAIL
wi,wi<dem><d3><m><sg><obl>,wi<dem><d3><m><sg><obl>,CORRECT
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
wāδ-en,wāδ<dem><d3><pl>><3pl>,wāð<dem><d3><pl><nom>><3pl>/wāδ<dem><d3><pl><nom>><3pl>,FAIL
lůd,lů<v>><pst>,lůd<v><imp>,FAIL
odam,odam<n>,odam<n>,CORRECT
māš,māš<pers><prn><1pl>,māš<pers><1pl><nom>/māš<pers><1pl><obl>,FAIL
mardum-i,mardum<n>><3sg>,mard<adj>><1sg>><3sg>/mard<n>><1sg>><3sg>/mardum<n>><3sg>,CORRECT
žīwǰ,žīwǰ<v>,žīwǰ<v><prf>/žīwǰ<v><prf>,FAIL
yid,yid<dem><d2><sg>,yid<dem><d2><sg><nom>/yid<pro>,FAIL
māš-ard-i,māš<pers><prn><1pl>><dat>><3sg>,māš<pers><1pl>><dat>><3sg>,FAIL
kiništ,kiništ<n>,kiništ<n>,CORRECT
mīzd,mīz<v>><pst>,mīzd<v><inf>/mīzd<v><pst>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
wi-rd,wi<dem><d3><m><sg><obl>><dat>,wi<dem><d3><m><sg>><dat>,FAIL
yordam,yordam<n>,yord<n>><1pl>/yordam<n>,CORRECT
ca,ca<cnj><subd>,ca<conj><subd>/ca<n>/ca<pro>,FAIL
kini,kin<v>><prs><2sg>,kin<v><imp>><3sg>/kin<v><prs>><2sg>/kin<v><prs>><3sg>,FAIL
lap,lap<prt>,lap<adj>,FAIL
bašānd,bašānd<n>,bašānd<adj>,FAIL
kor,kor<n>,kor<n>,CORRECT
wev,wev<dem><d3><pl><obl>,wev<dem><d3><pl><obl>,CORRECT
qati,qati<post><com>,qat<v><pst><f>><3sg>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
qarībaki,qarīb<n>><dim>><ez>,qarīb<adj>><dim>><3sg>,FAIL
mīr,mīr<n>,mīr<adj>/mīr<n>,CORRECT
čīd-en,čīd<n>><3pl>,čīd<n>><3pl>/čīd<n>><pl>/čīd<v><inf>><3pl>/čīd<v><pst>><3pl>,CORRECT
yat,ya<v>><pst>,ya<v><imp>><2sg>/yat<v><inf>/yat<v><pst>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
pis,pis<prep><goal>,pis<prep>/pis<v><prs>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
nazdīk,nazdīk<prep>,nazdīk<adj>,FAIL
odamenaθ-i,odam<n>><pl>><adv>><3sg>,odam<n>><3pl>><int>><3sg>/odam<n>><pl>><int>><3sg>,FAIL
pêɣům,pêɣům<n>,pêɣům<n>,CORRECT
čūd,čū<v>><pst>,čūd<v><pst>,FAIL
taxsīr,taxsīr<n>,tax<adj>>сӣр<n>/taxsīr<n>,CORRECT
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
xu,xu<pro><refl>,xu<conj><coord1>/xu<pro><refl>,CORRECT
qadam,qadam<n>,qad<n>><1pl>/qadam<n>,CORRECT
kin,kin<v>,kin<v><imp>/kin<v><prs>,FAIL
wuz-um,wuz<pers><prn><1sg>><1sg>,wuz<n>><1sg>/wuz<pers><1sg><nom>><1sg>/wuz<v><prs>><1sg>,FAIL
důnd-ard,důnd<pro>><dat>,důnd<pro>><dat>,CORRECT
loyiq,loyiq<n>,loyiq<adj>,FAIL
nist,nist<v><neg>,nist<v><prs>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
mu,mu<pers><prn><1sg><obl>,mu<pers><1sg><obl>,FAIL
čīd,čīd<n>,čīd<n>/čīd<v><inf>/čīd<v><pst>,CORRECT
deδi,deδ<v>><prs><2sg>,deð<v><prs>><2sg>/deδ<v><prs>><2sg>/deð<v><prs>><3sg>/deδ<v><prs>><3sg>,FAIL
xubaθ-um,xubaθ<pro>><1sg>,xub<n>><int>><1sg>/xubaθ<n>><1sg>/xubaϑ<n>><1sg>/xubaθ<pro><self>><1sg>/xubaϑ<pro><self>><1sg>,FAIL
mis,mis<prt><add2>,mis<n>,FAIL
důnd,důnd<pro>,důnd<pro>,CORRECT
tar,tar<prep><eq>,tar<prep>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
xez,xez<post><apud>,xez<adj>,FAIL
yat,ya<v>><pst>,ya<v><imp>><2sg>/yat<v><inf>/yat<v><pst>,FAIL
loyiq-um,loyiq<n>><1sg>,loyiq<adj>><1sg>,FAIL
nist,nist<v><neg>,nist<v><prs>,FAIL
tu,tu<pers><prn><2sg>,tu<pers><2sg><nom>/tu<pers><2sg><obl>,FAIL
rimi,rimi<v>,rimi<v><prs>,FAIL
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
mu,mu<pers><prn><1sg><obl>,mu<pers><1sg><obl>,FAIL
ɣulům-ta,ɣulům<n>><irr>,ɣulům<n>><fut>,FAIL
xub,xub<n>,xub<n>,CORRECT
wuz-um,wuz<pers><prn><1sg>><1sg>,wuz<n>><1sg>/wuz<pers><1sg><nom>><1sg>/wuz<v><prs>><1sg>,FAIL
xubaθ,xubaθ<pro>,xub<n>><int>/xubaθ<n>/xubaϑ<n>/xubaθ<pro><self>/xubaϑ<pro><self>,FAIL
odam,odam<n>,odam<n>,CORRECT
atā,atā<cnj><advs>,atā<conj><advs>,FAIL
mund-en,mu<pers><prn><1sg><obl>><loc>><3pl>,mu<pers><1sg>><loc>><3pl>/mund<pro>><3pl>,FAIL
mis,mis<prt><add2>,mis<n>,FAIL
vo,vo<prt>,vo<adj>,FAIL
mu,mu<pers><prn><1sg><obl>,mu<pers><1sg><obl>,FAIL
farmůn-and,farmůn<n>><loc>,farmůn<n>><loc>,CORRECT
yīward,yīw<num>><dat>,yīw<pro>><dat>,FAIL
lům,lů<v>><prs><1sg>,lům<n>,FAIL
sa,sa<v>,sa<v><imp>,FAIL
yu,yu<pers><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
δar,δar<n>,ðar<adj>/δar<adj>/ðar<n>/δar<n>,CORRECT
yīw-ard,yīw<num>><dat>,yīw<pro>><dat>,FAIL
lům,lů<v>><prs><1sg>,lům<n>,FAIL
ya,ya<v>,ya<v><imp>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
ɣulům-ard,ɣulům<n>><dat>,ɣulům<n>><dat>,CORRECT
lům,lů<v>><prs><1sg>,lům<n>,FAIL
falůn,falůn<n>,falůn<adj>,FAIL
kor,kor<n>,kor<n>,CORRECT
ki,ki<v>,ki<v><imp>,FAIL
yu,yu<dem><d3><m><sg>,yu<dem><d3><m><sg><nom>,FAIL
kix̌t,kix̌<v>><prs><3sg>,kix̌t<v><inf>/kix̌t<v><pst>,FAIL
dev,dev<dem><d2><pl><obl>,dev<dem><d2><pl><obl>/dev<pro>,CORRECT
gāpen-i,gāp<n>><pl>><3sg>,gāp<n>><3pl>><3sg>/gāp<n>><pl>><3sg>,CORRECT
x̌ud,x̌u<v>><pst>,x̌ud<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
sut,su<v><m>><pst>,sut<v><pst>,FAIL
xu,xu<cnj><coord1>,xu<conj><coord1>/xu<pro><refl>,FAIL
gāx̌t,gāx̌<v>><pst>,gāx̌t<v><inf>/gāx̌t<v><pst>,FAIL
tar,tar<prep><eq>,tar<prep>,FAIL
