wux̌,wux̌<n>,wux̌<n>,TP=1;FN=0;FP=0
xu-rd-aθ-i,xu<pro><refl>><dat>><adv>><3sg>,xu<pro><refl>><dat>><adv>><3sg>/xu<pro><refl>><dat>><adv>><adj>/xu<pro><refl>><dat>><adv>><subst>/xu<pro><refl>><dat>><int>><3sg>/xu<pro><refl>><dat>>><adv>><3sg>/xu<pro><refl>><dat>>><adv>><adj>/xu<pro><refl>><dat>>><adv>><subst>,TP=2;FN=0;FP=5
dod-and,dod<n>><loc>,dod<n>><loc>/dōd<n>><loc>,TP=2;FN=0;FP=0
důnd,důnd<pro>,důnd<pro>,TP=1;FN=0;FP=0
xizmatgor,xizmatgor<n>,xizmatgor<n>/xizmatgōr<n>,TP=2;FN=0;FP=0
wev-andi,wev<dem><d3><pl><obl>><loc>><3sg>,wev<dem><d3><pl>><loc>><3sg>/wev<dem><d3><pl>><loc>><adj>/wev<dem><d3><pl>><loc>><subst>/wev<dem><d3><pl>><loc>>><adj>/wev<dem><d3><pl>><loc>>><subst>,TP=0;FN=1;FP=5
rist-at,ris<v>><prs><3sg>><coord2>,ris<v><prs>><2sg>><2sg>/ris<v><prs>><2sg>><coord2>/ris<v>><inf>><coord2>/ris<v>><prs><3sg>><coord2>/ris<v>><pst>><coord2>,TP=1;FN=0;FP=4
xurok,xurok<n>,xurok<n>/xurōk<n>,TP=2;FN=0;FP=0
bex̌,bex̌<n>,bex̌<n>,TP=1;FN=0;FP=0
δed,δe<v>><prs><3sg>,ðe<v>><prs><3sg>/δe<v>><prs><3sg>/ðed<v><prs>/δed<v><prs>,TP=2;FN=0;FP=2
yůdard,yůd<dem><d1>><dat>,yůdard<n>,TP=0;FN=1;FP=1
maɣ̌ӡůnǰgi,maɣ̌ʒůnǰ<n>><subst>,maɣ̌ӡůnǰgi<n>/maɣ̌ӡůnǰgi<n>/maɣ̌ʒůnǰgi<n>/maɣ̌ʒůnǰgi<n>/maɣ̌ӡůnǰgi<n>/maɣ̌ӡůnǰgi<n>,TP=0;FN=1;FP=6
marum,mar<v>><prs><1sg>,mar<v><prs>><1sg>/mar<v>><prs><1sg>,TP=2;FN=0;FP=0
tīm,tī<v>><prs><1sg>,tīm<v><prs><1sg>,TP=1;FN=0;FP=0
dod,dod<n>,dod<n>/dōd<n>,TP=2;FN=0;FP=0
gināgor,gināgor<n>,gināgor<n>/gināgōr<n>,TP=2;FN=0;FP=0
ač-ga,ač<prt>><add1>,ač-ga<n>/ač<pro>><add>,TP=0;FN=1;FP=2
loyiqi,loyiq<n>><adj>,loyiq<adj>><3sg>/lōyiq<adj>><3sg>,TP=0;FN=1;FP=2
vidow,vid<v>><inf>><purp>,vi<v>><inf>><purp>/vidow<v><inf>/vidōw<v><inf>,TP=1;FN=0;FP=2
yisob,yisob<n>,yisob<n>/yisōb<n>,TP=2;FN=0;FP=0
daraw-aθ,daraw<n>><int>,daraw<n>><adv>/daraw<n>><int>,TP=1;FN=0;FP=1
ɣal,ɣal<prt>,ɣal<prt>,TP=1;FN=0;FP=0
δar-aθ,δar<n>><adv>,ðar<adj>><adv>/δar<adj>><adv>/ðar<adj>><int>/δar<adj>><int>/ðar<n>><adv>/δar<n>><adv>/ðar<n>><int>/δar<n>><int>,TP=2;FN=0;FP=6
dod-ard,dod<n>><dat>,dod<n>><dat>/dōd<n>><dat>,TP=2;FN=0;FP=0
rām,rām<n>,rām<n>,TP=1;FN=0;FP=0
puc-i,puc<n>><3sg>,puc<n>><3sg>/puc<n>><adj>/puc<n>><subst>,TP=1;FN=0;FP=2
kinor,kinor<n>,kinor<n>/kinōr<n>,TP=2;FN=0;FP=0
anǰūvd,anǰūv<v>><pst>,anǰūv<v>><inf>/anǰūv<v>><inf>/anǰūv<v>><pst>/anǰūv<v>><pst>,TP=2;FN=0;FP=2
xizmatgoren-ard-i,xizmatgor<n>><pl>><dat>><3sg>,xizmatgor<n>><pl>><dat>><3sg>/xizmatgōr<n>><pl>><dat>><3sg>,TP=2;FN=0;FP=0
bīdi,bīdi<n>,bīdi<adj>,TP=0;FN=1;FP=1
pūx̌oken,pūx̌ok<n>><3pl>,pūx̌ok<n>><3pl>/pūx̌ōk<n>><3pl>/pūx̌ok<n>><pl>/pūx̌ōk<n>><pl>,TP=2;FN=0;FP=2
vet,v<v>><prs><2pl>,v<v>><prs><2pl>/vet<v><prs><2pl>,TP=2;FN=0;FP=0
di-rd,di<dem><d2><m><sg><obl>><dat>,di<dem><d2><m><sg>><dat>,TP=0;FN=1;FP=1
piniӡet,piniʒ<v>><prs><2pl>,piniӡ<v><prs>><2pl>/piniӡ<v>><prs><2pl>/piniʒ<v><prs>><2pl>/piniӡ<v><prs>><2pl>/piniʒ<v>><prs><2pl>/piniӡ<v>><prs><2pl>,TP=6;FN=0;FP=0
angix̌t-ard,angix̌t<post>><dat>,angix̌t<n>><dat>,TP=0;FN=1;FP=1
čillā,čillā<n>,čillā<n>,TP=1;FN=0;FP=0
weδet,weδ<v>><prs><2pl>,weð<v><prs>><2pl>/weδ<v><prs>><2pl>/weð<v>><prs><2pl>/weδ<v>><prs><2pl>,TP=4;FN=0;FP=0
mūzā,mūzā<n>,mūzā<n>,TP=1;FN=0;FP=0
pinīzd,pinīz<v>><prs><3sg>,pinīz<v>><prs><3sg>,TP=1;FN=0;FP=0
pirvor,pirvor<n>,pirvor<adj>/pirvōr<adj>,TP=0;FN=1;FP=2
šīg,šīg<n>,šīg<n>,TP=1;FN=0;FP=0
kaɣ̌et,kaɣ̌<v>><prs><2pl>,kaɣ̌<adj>><2pl>/kaɣ̌<v><prs>><2pl>/kaɣ̌<v>><prs><2pl>,TP=2;FN=0;FP=1
xārām,xār<v>><prs><1pl>,xār<v><imp>><1pl>/xār<v><prs>><1pl>/xār<v>><prs><1pl>,TP=2;FN=0;FP=1
xuši,xuši<n>,xuš<adj>><3sg>/xuš<n>><3sg>/xuš<n>><adj>/xuš<n>><subst>/xuši<n>,TP=1;FN=0;FP=4
mūɣ̌ǰin,mūɣ̌<n>><prf><m>><ptcp1>,mūɣ̌<v>><prf>><ptcp>/mūɣ̌ǰ<v><prf><m>><ptcp>/mūɣ̌ǰ<v><prf><m>><ptcp>,TP=0;FN=1;FP=3
bed,be<v>><pst>,be<v>><inf>/be<v>><pst>,TP=1;FN=0;FP=1
peδo,peδo<n>,peðo<adj>/peðō<adj>/peδo<adj>/peδō<adj>,TP=0;FN=1;FP=4
xidīr,xidīr<n>,xidīr<adj>/xidīr<n>,TP=1;FN=0;FP=1
zimcen,zimc<n>><pl>,zimc<n>><3pl>/zimc<n>><pl>,TP=1;FN=0;FP=1
soz-i,soz<n>><3sg>,soz<adj>><3sg>/sōz<adj>><3sg>/soz<n>><3sg>/sōz<n>><3sg>/soz<n>><adj>/sōz<n>><adj>/soz<n>><subst>/sōz<n>><subst>,TP=2;FN=0;FP=6
raqosi-yi,raqosi<n>><3sg>,raqosi<n>><3sg>/raqōsi<n>><3sg>,TP=2;FN=0;FP=0
xizmatgor-i,xizmatgor<n>><3sg>,xizmatgor<n>><3sg>/xizmatgōr<n>><3sg>/xizmatgor<n>><adj>/xizmatgōr<n>><adj>/xizmatgor<n>><subst>/xizmatgōr<n>><subst>,TP=2;FN=0;FP=4
gāp,gāp<n>,gāp<n>,TP=1;FN=0;FP=0
suδǰ,suδ<v>><prf><m>,suð<v>><prf>/suδ<v>><prf>/suðǰ<v><prf><m>/suðǰ<v><prf><m>/suδǰ<v><prf><m>/suδǰ<v><prf><m>,TP=4;FN=0;FP=2
virod,virod<n>,virod<n>/virōd<n>,TP=2;FN=0;FP=0
šīg-i,šīg<n>><3sg>,šīg<n>><3sg>/šīg<n>><adj>/šīg<n>><subst>,TP=1;FN=0;FP=2
kux̌t,kux̌<v>><pst>,kux̌<v><prs>><2sg>/kux̌<v>><inf>/kux̌<v>><prs><3sg>/kux̌<v>><pst>,TP=1;FN=0;FP=3
salůmat-aθ,salůmat<n>><int>,salům<n>><2sg>><int>/salům<n>><coord2>><int>/salůmat<adj>><adv>/salůmat<adj>><int>/salůmat<n>><adv>/salůmat<n>><int>,TP=1;FN=0;FP=5
virod-and,virod<n>><loc>,virod<n>><loc>/virōd<n>><loc>,TP=2;FN=0;FP=0
dedow,de<v>><inf>><purp>,de<v>><inf>><purp>,TP=1;FN=0;FP=0
forti,for<v>><pst>><3sg>,for<v><prs>><2sg>><3sg>/fōr<v><prs>><2sg>><3sg>,TP=0;FN=1;FP=2
nax̌tūyd,nax̌tūy<v><m>><pst>/nax̌tūy<v>><pst>,nax̌tūy<v>><inf>/nax̌tūy<v>><pst>/nax̌tūyd<v><pst><m>,TP=2;FN=0;FP=1
yůlloyi,yůllo<n>><3sg>,yůllo<n>><3sg>/yůllō<n>><3sg>,TP=2;FN=0;FP=0
čis,čis<v>,čis<v><prs>,TP=0;FN=1;FP=1
soloyi,sol<taj>><pl>><ez>,solo<n><pl>><3sg>/solō<n><pl>><3sg>/sōlo<n><pl>><3sg>/sōlō<n><pl>><3sg>,TP=0;FN=1;FP=4
sol-and,sol<taj>><loc>,sol<n>><loc>/sōl<n>><loc>,TP=0;FN=1;FP=2
ɣulům,ɣulům<n>,ɣulům<n>,TP=1;FN=0;FP=0
mênat,mênat<n>,mênat<n>,TP=1;FN=0;FP=0
gāp-um,gāp<n>><1sg>,gāp<n>><1sg>,TP=1;FN=0;FP=0
nax̌tūyǰ,nax̌tūy<v>><prf><m>,nax̌tūy<v>><prf>,TP=0;FN=1;FP=1
guǰbuc-aθ,guǰ<n>><child>><int>,guǰbuc<n>><adv>/guǰbuc<n>><adv>/guǰbuc<n>><int>/guǰbuc<n>><int>,TP=0;FN=1;FP=4
ol-i,ol<n>><3sg>,ol<n>><3sg>/ōl<n>><3sg>/ol<n>><adj>/ōl<n>><adj>/ol<n>><subst>/ōl<n>><subst>,TP=2;FN=0;FP=4
ǰalaben-ard,ǰalab<n>><pl>><dat>,ǰalab<n>><pl>><dat>/ǰalab<n>><pl>><dat>,TP=2;FN=0;FP=0
binêst-i,binês<v>><pst>><3sg>,binês<v><prs>><2sg>><3sg>,TP=0;FN=1;FP=1
pirvor-i,pirvor<n>><adj>,pirvor<adj>><3sg>/pirvōr<adj>><3sg>,TP=0;FN=1;FP=2
pucik,puc<n>><dim>,puc<n>><dim>,TP=1;FN=0;FP=0
tu-nd,tu<pers><2sg>><loc>,tu-nd<pro>/tu<pers><2sg>><loc>,TP=1;FN=0;FP=1
xursandi,xursandi<n>,xursand<adj>><3sg>/xursand<n>><3sg>/xursand<n>><adj>/xursand<n>><subst>/xursandi<n>,TP=1;FN=0;FP=4
nax̌toyd,nax̌toy<v><f_pl>><pst>,nax̌toyd<v><pst><f>/nax̌tōyd<v><pst><f>/nax̌toyd<v><pst><f_pl>/nax̌tōyd<v><pst><f_pl>,TP=2;FN=0;FP=2
rūm,rūm<nprop><rome>,rūm<adj>,TP=0;FN=1;FP=1
qaysar,qaysar<n>,qaysar<adj>,TP=0;FN=1;FP=1
tamůmi,tamům<n>><adj>/tamům<n>><ez>,tamům<n>><3sg>/tamům<n>><adj>/tamům<n>><subst>/tamům<pro>><3sg>/tamům<pro>><adj>/tamům<pro>><subst>/tamům<pro>>><adj>/tamům<pro>>><subst>,TP=1;FN=1;FP=7
okim,okim<n>,okim<adj>/ōkim<adj>/okim<n>/ōkim<n>,TP=2;FN=0;FP=2
fukaθ-en,fukaθ<pro>><3pl>/fukaθ<n>><3pl>,fuk<pro>><adv>><3pl>/fuk<pro>><int>><3pl>/fuk<pro>>><adv>><3pl>/fuka<pro>><adv>><3pl>/fuka<pro>>><adv>><3pl>/fukaθ<pro>><3pl>/fukaϑ<pro>><3pl>,TP=2;FN=1;FP=5
toyd,toy<v><f_pl>><pst>,toyd<v><pst><f>/tōyd<v><pst><f>/toyd<v><pst><f_pl>/tōyd<v><pst><f_pl>,TP=2;FN=0;FP=2
aven,aven<post><cause>,aven<post>/aven<prep>,TP=0;FN=1;FP=2
xisminenӡ,xisminenӡ<n>,xisminenʒ<n>/xisminenӡ<n>,TP=2;FN=0;FP=0
yā,yā<dem><d3><f><sg>/yā<dem><ds><f><sg>,yā<dem><d3><f><sg>/yā<n>/yā<prt>,TP=1;FN=1;FP=2
duǰůn,duǰůn<n>,duǰůn<adj>/duǰůn<adj>,TP=0;FN=1;FP=2
mêst,mêst<n>,mêst<n>,TP=1;FN=0;FP=0
wam-and,wam<dem><d3><f><sg><obl>><loc>,wam<dem><d3><f><sg>><loc>,TP=0;FN=1;FP=1
wix̌tak-i,wix̌tak<n>><3sg>,wix̌tak<n>><3sg>/wix̌tak<n>><adj>/wix̌tak<n>><subst>,TP=1;FN=0;FP=2
winīr,winīr<n>,winīr<n>,TP=1;FN=0;FP=0
ɣiǰīd,ɣiǰīd<n>,ɣiǰīd<n>/ɣiǰīd<n>,TP=2;FN=0;FP=0
qūšxůnā,qūšxůnā<n>,qūšxůnā<n>,TP=1;FN=0;FP=0
ǰoy,ǰoy<n>,ǰoy<n>/ǰōy<n>/ǰoy<n>/ǰōy<n>,TP=4;FN=0;FP=0
qarībi-ra-yen,qarībi<n>><dat>><3pl>,qarībi<n>><dat>><3pl>,TP=1;FN=0;FP=0
čūpůnen,čūpůn<n>><pl>,čūpůn<n>><3pl>/čūpůn<n>><pl>,TP=1;FN=0;FP=1
biyābůn-ard,biyābůn<n>><dat>,biyābůn<n>><dat>,TP=1;FN=0;FP=0
x̌ābaǰev-en,x̌āba<n>><time>><3pl>,x̌āb<n>><time>><3pl>,TP=1;FN=0;FP=0
čarogo-ra,čarogo<n>><dat>,čarogo<n>><dat>/čarogō<n>><dat>/čarōgo<n>><dat>/čarōgō<n>><dat>,TP=4;FN=0;FP=0
x̌ibůni,x̌ibůni<n>,x̌ibůni<n>,TP=1;FN=0;FP=0
cem,cem<n>,cem<n>,TP=1;FN=0;FP=0
rux,rux<n>,rux<adj>/rux<n>,TP=1;FN=0;FP=1
osepi,osepi<n>,osep<n>><3sg>/ōsep<n>><3sg>/osep<n>><adj>/ōsep<n>><adj>/osep<n>><subst>/ōsep<n>><subst>/osepi<n>/ōsepi<n>,TP=2;FN=0;FP=6
x̌oǰ,x̌oǰ<n>,x̌oǰ<n>/x̌oǰ<n>/x̌ōǰ<n>/x̌ōǰ<n>,TP=4;FN=0;FP=0
δêret,δêr<v>><prs><2pl>,ðêr<v><prs>><2pl>/δêr<v><prs>><2pl>/ðêr<v>><prs><2pl>/δêr<v>><prs><2pl>,TP=4;FN=0;FP=0
buzurg,buzurg<n>,buzurg<adj>,TP=0;FN=1;FP=1
xabar,xabar<n>,xabar<adj>/xabar<n>,TP=1;FN=0;FP=1
vārum,vār<v>><prs><1sg>,vār<n>><1sg>/vār<v><imp>><1sg>/vār<v><prs>><1sg>/vār<v>><prs><1sg>,TP=2;FN=0;FP=2
xalq-ard,xalq<n>><dat>,xalq<n>><dat>,TP=1;FN=0;FP=0
x̌ār-and,x̌ār<n>><loc>,x̌ār<n>><loc>,TP=1;FN=0;FP=0
nān,nān<n>,nān<n>,TP=1;FN=0;FP=0
yima,yima<dem><d1><loc>,yima<n>/yima<prt>,TP=0;FN=1;FP=2
nix̌ůnā,nix̌ůnā<n>,nix̌ůn<n>><hb>/nix̌ůnā<n>,TP=1;FN=0;FP=1
tama-ta,tama<pers><2pl>><irr>,tama<pers><2pl><obl>><fut>/tama<pers><2pl>><fut>,TP=0;FN=1;FP=2
wix̌tak,wix̌tak<n>,wix̌tak<n>,TP=1;FN=0;FP=0
čūɣ̌ǰin,čūɣ̌<v>><prf>><ptcp1>,čūɣ̌<adj>>ҷин<n>/čūɣ̌<v>><prf>><ptcp>,TP=0;FN=1;FP=2
kūdak,kūdak<n>,kūdak<adj>/kūdak<n>,TP=1;FN=0;FP=1
viriyet,viri<v>><prs><2pl>,viri<v><prs>><2pl>/viri<v>><prs><2pl>,TP=2;FN=0;FP=0
pāli-ndi,pāli<n>><loc>,pāli<n>><loc>><3sg>,TP=0;FN=1;FP=1
lix̌kar,lix̌kar<n>,lix̌kar<n>,TP=1;FN=0;FP=0
sitowax̌,sitowax̌<n>,sitowax̌<n>/sitōwax̌<n>,TP=2;FN=0;FP=0
xuδoy-ard,xuδoy<n><god>><dat>,xuðoy<n>><dat>/xuðōy<n>><dat>/xuδoy<n>><dat>/xuδōy<n>><dat>,TP=0;FN=1;FP=4
sar,sar<n>,sar<n>/sar<prep>,TP=1;FN=0;FP=1
tīr,tīr<post><sup>,tīr<adj>/tīr<n>/tīr<post>,TP=0;FN=1;FP=3
osoyax̌,osoyax̌<n>,osoyax̌<n>/osōyax̌<n>/ōsoyax̌<n>/ōsōyax̌<n>,TP=4;FN=0;FP=0
zamīn,zamīn<n>,zamīn<n>,TP=1;FN=0;FP=0
ti,ti<post><sup>,ti<v><imp>/ti<v><prs>,TP=0;FN=1;FP=2
mardum-ard,mardum<n>><dat>,mardum<n>><dat>,TP=1;FN=0;FP=0
wev-i,wev<dem><d3><pl><obl>><3sg>,wev<dem><d3><pl><obl>><3sg>/wev<dem><d3><pl><obl>><adj>/wev<dem><d3><pl><obl>><subst>/wev<dem><d3><pl><obl>>><adj>/wev<dem><d3><pl><obl>>><subst>,TP=1;FN=0;FP=4
žīwǰ,žīwǰ<v>,žīw<v>><prf>/žīwǰ<v><prs>/žīwǰ<v><prs>,TP=0;FN=1;FP=3
čūɣ̌ǰ,čūɣ̌<v>><prf>,čūɣ̌<v>><prf>,TP=1;FN=0;FP=0
sifād,sifā<v><f_pl>><pst>,sifād<v><pst><f_pl>,TP=1;FN=0;FP=0
čūpůnen-en,čūpůn<n>><pl>><3pl>,čūpůn<n>><3pl>><3pl>/čūpůn<n>><pl>><3pl>,TP=1;FN=0;FP=1
yak,yak<num>,yak<num>,TP=1;FN=0;FP=0
digar,digar<pro>,digar<adj>/digar<n>,TP=0;FN=1;FP=2
gāx̌t,gāx̌<v>><pst>,gāx̌<v><prs>><2sg>/gāx̌<v>><inf>/gāx̌<v>><prs><3sg>/gāx̌<v>><pst>,TP=1;FN=0;FP=3
tiyet,ti<v>><prs><2pl>,ti<v><imp>><2pl>/ti<v><prs>><2pl>/ti<v>><prs><2pl>/tiy<v><imp>><2pl>,TP=2;FN=0;FP=2
sāwām,sāw<v>><prs><1pl>,sāw<n>><1pl>/sāw<v><imp>><1pl>/sāw<v><prs>><1pl>/sāw<v>><prs><1pl>,TP=2;FN=0;FP=2
čisām,čis<v>><prs><1pl>,čis<v><prs>><1pl>/čis<v>><prs><1pl>,TP=2;FN=0;FP=0
taram,tar<dem><eq>><d3>,tar<v><prs><f>><1pl>/tar<v><prs>><1pl>/tar<v>><prs><1pl>,TP=0;FN=1;FP=3
čīz-i,čīz<n>><3sg>,čīz<pro>><3sg>/čīz<pro>><adj>/čīz<pro>><subst>/čīz<pro>>><adj>/čīz<pro>>><subst>/čīz<n>><3sg>/čīz<n>><adj>/čīz<n>><subst>/čīz<pro>><3sg>/čīz<pro>><adj>/čīz<pro>><subst>/čīz<pro>>><adj>/čīz<pro>>><subst>,TP=1;FN=0;FP=12
firêpč,firêp<v>><prf>,firêp<v>><prf>,TP=1;FN=0;FP=0
ǰāld-aθ,ǰāld<n>><adv>,ǰāld<adj>><adv>/ǰāld<adj>><adv>/ǰāld<adj>><int>/ǰāld<adj>><int>,TP=0;FN=1;FP=4
virūd,virū<v>><pst>,virū<v>><inf>/virū<v>><pst>,TP=1;FN=0;FP=1
x̌ovǰin,x̌ov<v>><prf><m>><ptcp1>,x̌ov<v>><prf>><ptcp>/x̌ōv<v>><prf>><ptcp>/x̌ovǰ<v><prf><m>><ptcp>/x̌ovǰ<v><prf><m>><ptcp>/x̌ōvǰ<v><prf><m>><ptcp>/x̌ōvǰ<v><prf><m>><ptcp>/x̌ovǰin<adj>/x̌ovǰin<adj>/x̌ōvǰin<adj>/x̌ōvǰin<adj>,TP=0;FN=1;FP=10
takror-en,takror<n>><3pl>,takror<n>><3pl>/takrōr<n>><3pl>/takror<n>><pl>/takrōr<n>><pl>,TP=2;FN=0;FP=2
gāp-i,gāp<n>><3sg>,gāp<n>><3sg>/gāp<n>><adj>/gāp<n>><subst>,TP=1;FN=0;FP=2
ayrůni,ayrůn<n>><subst>,ayrůni<n>,TP=0;FN=1;FP=1
zor,zor<n>,zor<adj>/zōr<adj>,TP=0;FN=1;FP=2
ba,ba<prep><all>,ba<prep>/ba<prt>,TP=0;FN=1;FP=2
dil,dil<n>,dil<n>,TP=1;FN=0;FP=0
anǰūvd,anǰūv<v>><pst>,anǰūv<v>><inf>/anǰūv<v>><inf>/anǰūv<v>><pst>/anǰūv<v>><pst>,TP=2;FN=0;FP=2
fikri-yi,fikri<n>><3sg>,fikr<n>><3sg>><3sg>/fikr<n>><adj>><3sg>/fikr<n>><subst>><3sg>/fikri<adj>><3sg>/fikri<n>><3sg>,TP=2;FN=0;FP=3
xuδoy-en,xuδoy<n><god>><3pl>,xuðoy<n>><3pl>/xuðōy<n>><3pl>/xuδoy<n>><3pl>/xuδōy<n>><3pl>/xuðoy<n>><pl>/xuðōy<n>><pl>/xuδoy<n>><pl>/xuδōy<n>><pl>,TP=0;FN=1;FP=8
ǰinow,ǰinow<n>/ǰinow<post>,ǰinow<adj>/ǰinōw<adj>/ǰinow<adj>/ǰinōw<adj>/ǰinow<post>/ǰinōw<post>/ǰinow<post>/ǰinōw<post>,TP=4;FN=1;FP=4
koren,kor<n>><pl>,kor<n>><3pl>/kōr<n>><3pl>/kor<n>><pl>/kōr<n>><pl>,TP=2;FN=0;FP=2
gāpen,gāp<n>><pl>,gāp<n>><3pl>/gāp<n>><pl>,TP=1;FN=0;FP=1
ɣiδā,ɣiδā<n>,ɣiðā<n>/ɣiδā<n>,TP=2;FN=0;FP=0
nůmen,nům<n>><3pl>,nům<n>><3pl>/nům<n>><pl>,TP=1;FN=0;FP=1
piro,piro<n>,piro<adj>/pirō<adj>/piro<n>/pirō<n>/piro<post>/pirō<post>,TP=2;FN=0;FP=4
qīč-and,qīč<n>><loc>,qīč<n>><loc>,TP=1;FN=0;FP=0
sidaθ-i,si<n>><inf>><adv>><3sg>,si<v>><inf>><int>><3sg>/si<v>><pst>><int>><3sg>/sid<v><prs>><int>><3sg>,TP=0;FN=1;FP=3
firīpt,firīp<v>><pst>,firīp<v><prs>><2sg>/firīp<v>><inf>/firīp<v>><prs><3sg>/firīp<v>><pst>,TP=1;FN=0;FP=3
xudowand-ard,xudowand<n><god>><dat>,xudowand<n>><dat>/xudōwand<n>><dat>,TP=0;FN=1;FP=2
vūd,vū<v>><pst>,vū<v>><inf>/vū<v>><pst>,TP=1;FN=0;FP=1
qonūn-and,qonūn<n>><loc>,qonūn<n>><loc>/qōnūn<n>><loc>,TP=2;FN=0;FP=0
ǰāt,ǰāt<post><cause>,ǰāt<n>/ǰāt<n>/ǰāt<prep>/ǰāt<prep>,TP=0;FN=1;FP=4
qurbůni,qurbůni<n>,qurbůn<n>><3sg>/qurbůn<n>><adj>/qurbůn<n>><subst>/qurbůni<n>,TP=1;FN=0;FP=3
foxtā,foxtā<n>,foxtā<n>/fōxtā<n>,TP=2;FN=0;FP=0
δiyůn,δiyůn<num>,ðiyůn<n>/δiyůn<n>,TP=0;FN=1;FP=2
rāng,rāng<pro>/rāng<n>,rāng<n>,TP=1;FN=1;FP=0
ven,v<v>><prs><3pl>,v<v>><prs><3pl>/ven<v><prs><3pl>,TP=2;FN=0;FP=0
waxten-and,waxt<n>><pl>><loc>,waxt<n>><pl>><loc>,TP=1;FN=0;FP=0
porso,porso<n>,porso<adj>/porsō<adj>/pōrso<adj>/pōrsō<adj>,TP=0;FN=1;FP=4
rūyi,rū<n>><ez>,rū<n>><3sg>/rūy<n>><3sg>/rūy<n>><adj>/rūy<n>><subst>,TP=0;FN=1;FP=4
firīpčin,firīp<v>><prf>><ptcp1>,firīp<v>><prf>><ptcp>,TP=0;FN=1;FP=1
mālum,mālum<n>,māl<n>><1sg>/mālum<adj>,TP=0;FN=1;FP=2
tůnec-i,tůnec<prep>><3sg>,tůn<n>><lim2>><3sg>,TP=0;FN=1;FP=1
mīrt,mīr<v>><prs><3sg>,mīr<adj>><2sg>/mīr<n>><2sg>/mīr<v>><prs><3sg>,TP=1;FN=0;FP=2
to-yen,to<conj><lim1>><3pl>,to<n>><3pl>/tō<n>><3pl>/to<n>><pl>/tō<n>><pl>,TP=0;FN=1;FP=4
zox̌t-i,zox̌<v>><pst>><3sg>,zox̌<v><prs>><2sg>><3sg>/zōx̌<v><prs>><2sg>><3sg>,TP=0;FN=1;FP=2
mi,mi<prep><cont2>/mi<dem><d1><m><sg><obl>,mi<dem><d1><m><sg><obl>,TP=1;FN=1;FP=0
δust,δust<n>,ðust<adj>/δust<adj>/ðust<n>/δust<n>,TP=2;FN=0;FP=2
xuδoy-ard-i,xuδoy<n><god>><dat>><3sg>,xuðoy<n>><dat>><3sg>/xuðōy<n>><dat>><3sg>/xuδoy<n>><dat>><3sg>/xuδōy<n>><dat>><3sg>,TP=0;FN=1;FP=4
šukrat,šukrat<n>,šukrat<n>,TP=1;FN=0;FP=0
šič-ta,šič<prt>><irr>,šič<adj>><fut>,TP=0;FN=1;FP=1
bandā,bandā<n>,band<n>><hb>/bandā<adj>/bandā<n>,TP=1;FN=0;FP=2
osoyax̌-aθ,osoyax̌<n>><adv>,osoyax̌<n>><adv>/osōyax̌<n>><adv>/ōsoyax̌<n>><adv>/ōsōyax̌<n>><adv>/osoyax̌<n>><int>/osōyax̌<n>><int>/ōsoyax̌<n>><int>/ōsōyax̌<n>><int>,TP=4;FN=0;FP=4
lāk-i,lāk<v>><prs><2sg>,lāk<n>><3sg>/lāk<n>><adj>/lāk<n>><subst>/lāk<v><prs>><3sg>,TP=0;FN=1;FP=4
parwardigor,parwardigor<n>,parwardigor<n>/parwardigōr<n>,TP=2;FN=0;FP=0
wādā,wādā<n>,wādā<n>,TP=1;FN=0;FP=0
yiǰro,yiǰro<n>,yiǰro<n>/yiǰrō<n>/yiǰro<n>/yiǰrō<n>,TP=4;FN=0;FP=0
cemaθ-um,cem<n>><adv>><1sg>,cem<n>><adv>><1sg>/cem<n>><int>><1sg>,TP=1;FN=0;FP=1
mardumen-ard,mardum<n>><pl>><dat>,mardum<n>><pl>><dat>,TP=1;FN=0;FP=0
lůvǰ,lův<v>><prf>,lův<v>><prf>,TP=1;FN=0;FP=0
nūr-um,nūr<n>><1sg>,nūr<n>><1sg>,TP=1;FN=0;FP=0
bexuδoyen,be<n>><god>><pl>,<without><adj>>xuðoy<n>><3pl>/<without><adj>>xuðōy<n>><3pl>/<without><adj>>xuδoy<n>><3pl>/<without><adj>>xuδōy<n>><3pl>,TP=0;FN=1;FP=4
xalq,xalq<n>,xalq<n>,TP=1;FN=0;FP=0
nān-en,nān<n>><3pl>,nān<n>><3pl>/nān<n>><pl>,TP=1;FN=0;FP=1
ayrat,ayrat<n>,ay<n>><dat>><2sg>/ayrat<n>,TP=1;FN=0;FP=1
niɣux̌t,niɣux̌<v>><pst>,niɣux̌<v><prs>><2sg>/niɣux̌<v>><inf>/niɣux̌<v>><prs><3sg>/niɣux̌<v>><pst>,TP=1;FN=0;FP=3
nān-ard,nān<n>><dat>,nān<n>><dat>,TP=1;FN=0;FP=0
yed-and,yed<dem><d2><sg>><loc>,yed<n>><loc>,TP=0;FN=1;FP=1
x̌ovǰ,x̌ov<v>><prf><m>,x̌ov<v>><prf>/x̌ōv<v>><prf>/x̌ovǰ<v><prf><m>/x̌ovǰ<v><prf><m>/x̌ōvǰ<v><prf><m>/x̌ōvǰ<v><prf><m>,TP=4;FN=0;FP=2
